CTR,titleWords,adWords,depth,position,advCTR,advCTRInPos,queryCTR,queryCTRInPos,gender,age
0.0562,16,25,1,1,0.0441,0.0486,0.1626,0.1626,unknown,unknown
0.0507,11,28,2,1,0.0245,0.0272,0.0484,0.0988,unknown,unknown
0.0,10,15,3,3,0.0216,0.007,0.0308,0.0193,unknown,unknown
0.1684,6,22,1,1,0.1726,0.1745,0.0,0.0,male,13-18
0.0233,11,25,1,1,0.0494,0.0554,0.0241,0.0262,male,19-24
0.0329,11,17,1,1,0.0341,0.0339,0.0422,0.0952,unknown,unknown
0.2553,5,19,1,1,0.1719,0.1738,0.0,0.0,male,25-30
0.0043,6,14,2,2,0.0273,0.0221,0.0079,0.0,unknown,unknown
0.0155,6,12,2,1,0.0216,0.0231,0.0243,0.0295,unknown,unknown
0.2047,8,29,1,1,0.0707,0.0855,0.0289,0.0228,unknown,unknown
0.0058,12,20,1,1,0.0583,0.0623,0.0042,0.0054,unknown,unknown
0.0182,6,27,2,2,0.0426,0.0309,0.0214,0.0125,unknown,unknown
0.0116,7,24,1,1,0.0284,0.0337,0.0217,0.0239,female,19-24
0.0791,8,27,1,1,0.1074,0.1418,0.0,0.0,male,13-18
0.0268,16,27,2,2,0.0632,0.0129,0.1052,0.0,male,13-18
0.0372,10,20,1,1,0.0284,0.0337,0.0,0.0,female,19-24
0.0,10,21,3,3,0.011,0.0038,0.0053,0.0018,unknown,unknown
0.0,5,21,2,2,0.024,0.019,0.2902,0.0351,female,19-24
0.0441,7,21,1,1,0.1728,0.1747,0.019,0.0256,male,19-24
0.05,12,20,2,1,0.0582,0.0622,0.0427,0.0986,male,19-24
0.0207,12,28,1,1,0.0397,0.041,0.0254,0.0254,male,19-24
0.0214,6,14,1,1,0.0273,0.0356,0.0173,0.0182,unknown,unknown
0.3564,10,23,2,1,0.1949,0.2006,0.0452,0.0554,female,41+
0.0,7,22,3,2,0.0943,0.0745,0.0097,0.0099,unknown,unknown
0.0369,13,28,1,1,0.1026,0.1136,0.0229,0.0222,unknown,unknown
0.0171,4,13,1,1,0.0284,0.0337,0.0013,0.002,unknown,unknown
0.0087,10,26,2,2,0.0343,0.0217,0.0153,0.0105,unknown,unknown
0.0,12,23,2,2,0.0248,0.0216,0.0158,0.0159,unknown,unknown
0.055,14,33,2,1,0.0336,0.0476,0.0247,0.0502,unknown,unknown
0.0093,10,24,1,1,0.0494,0.0553,0.0179,0.0342,unknown,unknown
0.0,7,16,3,3,0.0305,0.0116,0.0587,0.0136,unknown,unknown
0.007,4,18,3,1,0.0344,0.0456,0.0146,0.0098,unknown,unknown
0.0085,13,28,1,1,0.0354,0.0397,0.0,0.0,unknown,unknown
0.027,5,21,2,1,0.024,0.029,0.0268,0.0385,unknown,unknown
0.0,7,16,3,1,0.0113,0.0145,0.0,0.0,unknown,unknown
0.2453,9,17,2,1,0.1027,0.1362,0.0723,0.0,female,19-24
0.0,4,23,2,1,0.016,0.018,0.0351,0.0615,unknown,unknown
0.055,9,23,1,1,0.0426,0.0491,0.0195,0.0237,unknown,unknown
0.0,7,17,3,2,0.0282,0.0209,0.0091,0.0101,unknown,unknown
0.059,7,15,1,1,0.0273,0.0356,0.041,0.05,unknown,unknown
0.0539,12,12,1,1,0.0419,0.0465,0.0036,0.0068,unknown,unknown
0.2281,9,23,2,1,0.1956,0.2013,0.0834,0.087,male,19-24
0.0417,6,21,1,1,0.024,0.029,0.0249,0.0262,unknown,unknown
0.0071,8,25,1,1,0.0426,0.0491,0.0075,0.0196,male,13-18
0.0439,4,27,3,1,0.016,0.018,0.038,0.0455,unknown,unknown
0.0465,12,20,2,2,0.0583,0.0197,0.0461,0.0108,unknown,unknown
0.0083,10,25,1,1,0.0394,0.0498,0.0191,0.0195,unknown,unknown
0.0403,8,24,1,1,0.016,0.018,0.0444,0.0345,male,13-18
0.0598,2,20,1,1,0.0426,0.0491,0.0109,0.0137,unknown,unknown
0.2146,6,22,1,1,0.1725,0.1744,0.0,0.0,unknown,unknown
0.1092,8,22,2,1,0.1057,0.1216,0.0693,0.162,unknown,unknown
0.0127,4,7,1,1,0.0125,0.0117,0.043,0.0708,unknown,unknown
0.0085,12,23,2,1,0.0494,0.0553,0.0211,0.0284,unknown,unknown
0.2913,15,27,1,1,0.0535,0.0639,0.2321,0.2368,unknown,unknown
0.0087,13,20,1,1,0.0264,0.0308,0.0633,0.0768,unknown,unknown
0.0388,12,25,3,1,0.0445,0.0926,0.0435,0.0798,unknown,unknown
0.0425,10,23,1,1,0.0426,0.0491,0.0,0.0,unknown,unknown
0.2673,9,14,2,1,0.2486,0.2435,0.0395,0.1444,unknown,unknown
0.0096,6,24,3,2,0.0426,0.0309,0.0243,0.0203,unknown,unknown
0.0364,10,19,2,1,0.0233,0.0288,0.0236,0.0326,unknown,unknown
0.1455,12,25,2,1,0.0828,0.099,0.0333,0.0472,unknown,unknown
0.055,13,26,1,1,0.0247,0.0281,0.0106,0.0146,unknown,unknown
0.0,12,24,2,2,0.0264,0.0079,0.0,0.0,unknown,unknown
0.0305,9,26,1,1,0.0305,0.0396,0.0044,0.0625,male,19-24
0.0,11,29,1,1,0.0573,0.0819,0.0095,0.0083,unknown,unknown
0.0333,9,21,3,1,0.0489,0.0515,0.0425,0.0549,unknown,unknown
0.1438,12,19,1,1,0.0482,0.0617,0.0436,0.0885,unknown,unknown
0.0,3,25,2,1,0.016,0.018,0.0105,0.0,unknown,unknown
0.0,4,17,1,1,0.0233,0.0287,0.0041,0.0044,unknown,unknown
0.0828,8,21,2,1,0.0156,0.0187,0.0211,0.0464,unknown,unknown
0.0153,7,21,2,2,0.0426,0.0309,0.0186,0.0,unknown,unknown
0.0091,8,16,2,1,0.0094,0.0111,0.0164,0.0246,unknown,unknown
0.0268,11,29,1,1,0.0573,0.0819,0.012,0.0131,male,13-18
0.0375,12,29,1,1,0.0354,0.0619,0.0103,0.0106,male,13-18
0.1951,11,21,2,2,0.0751,0.0743,0.0736,0.0752,unknown,unknown
0.055,8,23,1,1,0.0305,0.0389,0.0459,0.0889,unknown,unknown
0.0181,6,14,1,1,0.0273,0.0356,0.0133,0.0172,unknown,unknown
0.0138,12,26,1,1,0.0532,0.0704,0.0027,0.0028,male,13-18
0.037,9,18,1,1,0.018,0.0185,0.0636,0.0799,unknown,unknown
0.0311,11,22,1,1,0.0494,0.0554,0.0556,0.5,male,19-24
0.06,12,17,3,1,0.0507,0.0689,0.0983,0.1284,male,13-18
0.0519,7,15,1,1,0.0273,0.0356,0.0154,0.0208,unknown,unknown
0.0,10,19,2,2,0.0274,0.0174,0.0516,0.0132,male,19-24
0.0278,3,7,1,1,0.016,0.018,0.0375,0.037,female,25-30
0.0642,7,22,2,2,0.0265,0.019,0.1501,0.0385,unknown,unknown
0.1304,6,20,2,1,0.0385,0.0482,0.0525,0.0725,unknown,unknown
0.0,14,26,1,1,0.0131,0.0131,0.0592,0.0685,female,19-24
0.0627,12,20,1,1,0.0583,0.0623,0.0188,0.013,unknown,unknown
0.0216,5,19,1,1,0.0256,0.0344,0.0046,0.0127,unknown,unknown
0.0542,5,14,2,1,0.0284,0.0337,0.0238,0.0393,unknown,unknown
0.0775,10,23,2,2,0.0305,0.026,0.0422,0.0336,unknown,unknown
0.0,7,24,2,2,0.0426,0.0309,0.0137,0.0079,unknown,unknown
0.0268,12,23,1,1,0.0494,0.0554,0.0217,0.0267,unknown,unknown
0.0077,9,27,1,1,0.0422,0.0463,0.0398,0.0473,unknown,unknown
0.0328,7,15,1,1,0.0273,0.0356,0.0499,0.0586,unknown,unknown
0.0,7,20,1,1,0.0057,0.0067,0.006,0.0078,male,19-24
0.3699,7,21,1,1,0.0909,0.0972,0.0,0.0,female,13-18
0.0667,12,17,1,1,0.0619,0.068,0.0551,0.0892,unknown,unknown
0.0467,8,24,2,1,0.0857,0.0903,0.0279,0.0333,unknown,unknown
0.0265,10,22,1,1,0.0287,0.0355,0.0,0.0,male,31-40
0.2043,7,23,2,1,0.0426,0.0491,0.0215,0.1429,male,13-18
0.0,9,23,2,2,0.0454,0.0269,0.0174,0.0185,unknown,unknown
0.1024,8,27,2,2,0.0424,0.0337,0.1273,0.1569,unknown,unknown
0.0375,7,15,2,2,0.0273,0.0221,0.0374,0.02,unknown,unknown
0.0242,11,28,1,1,0.0482,0.0634,0.0365,0.0382,male,25-30
0.0901,10,14,2,1,0.0527,0.061,0.0178,0.0285,unknown,unknown
0.049,10,19,1,1,0.0264,0.0307,0.071,0.1097,unknown,unknown
0.0044,10,26,2,2,0.0277,0.0174,0.1412,0.0783,unknown,unknown
0.0944,15,28,1,1,0.0441,0.0486,0.0045,0.0049,unknown,unknown
0.0251,5,21,1,1,0.0384,0.0412,0.0108,0.0294,unknown,unknown
0.0202,8,15,2,1,0.0284,0.0337,0.0264,0.0391,unknown,unknown
0.0018,7,25,3,1,0.0267,0.0361,0.0085,0.0196,unknown,unknown
0.0,10,17,1,1,0.0259,0.0376,0.0472,0.0605,unknown,unknown
0.0,9,25,2,2,0.0156,0.0106,0.0921,0.0236,unknown,unknown
0.0433,17,28,1,1,0.0333,0.0584,0.0705,0.0895,unknown,unknown
0.0143,8,24,1,1,0.0426,0.0491,0.012,0.0183,male,41+
0.0254,10,21,1,1,0.1353,0.1383,0.0618,0.0634,unknown,unknown
0.0,4,13,1,1,0.0284,0.0337,0.0,0.0,male,41+
0.0254,13,20,3,1,0.0315,0.0338,0.0239,0.0255,unknown,unknown
0.0348,7,21,1,1,0.0403,0.0421,0.0175,0.0221,male,19-24
0.0,8,21,3,1,0.0953,0.115,0.007,0.0124,unknown,unknown
0.0077,12,22,2,1,0.0238,0.0384,0.0329,0.042,female,19-24
0.0263,9,23,2,1,0.0426,0.0491,0.0133,0.0271,unknown,unknown
0.0,8,28,1,1,0.0421,0.0463,0.0009,0.0009,unknown,unknown
0.0482,6,14,1,1,0.0273,0.0356,0.0142,0.013,male,13-18
0.1391,9,25,2,1,0.0366,0.0423,0.0336,0.1094,unknown,unknown
0.0446,8,23,2,1,0.0426,0.0491,0.0206,0.0321,unknown,unknown
0.0,14,16,3,2,0.0107,0.0087,0.0133,0.0161,unknown,unknown
0.027,8,24,1,1,0.0426,0.0491,0.0167,0.0306,male,31-40
0.0824,12,19,2,1,0.0549,0.0778,0.0244,0.0476,unknown,unknown
0.0,8,26,3,1,0.0038,0.0037,0.0084,0.0095,unknown,unknown
0.0763,9,19,1,1,0.0493,0.0526,0.0123,0.0335,unknown,unknown
0.0238,14,23,1,1,0.0284,0.0337,0.0027,0.0,male,13-18
0.037,4,13,2,2,0.0284,0.0189,0.0303,0.0238,unknown,unknown
0.0227,12,26,1,1,0.0264,0.0308,0.0505,0.0591,unknown,unknown
0.1875,9,19,1,1,0.0209,0.0238,0.0132,0.0289,female,25-30
0.443,6,22,1,1,0.1722,0.1741,0.0317,0.0303,female,19-24
0.029,8,19,2,1,0.0295,0.0355,0.043,0.0489,unknown,unknown
0.2414,7,21,1,1,0.0915,0.0978,0.0154,0.0206,male,19-24
0.044,8,16,1,1,0.0273,0.0356,0.0331,0.0432,unknown,unknown
0.0099,6,21,2,1,0.0202,0.0215,0.0083,0.0429,unknown,unknown
0.0233,6,16,2,1,0.0284,0.0337,0.0087,0.0128,unknown,unknown
0.0097,8,21,1,1,0.0426,0.0491,0.0,0.0,male,25-30
0.0098,5,26,1,1,0.0589,0.0591,0.0066,0.0085,female,19-24
0.0033,13,27,2,1,0.0494,0.0554,0.0019,0.0026,unknown,unknown
0.0036,6,21,1,1,0.024,0.029,0.0117,0.0139,male,13-18
0.0,10,29,3,3,0.0335,0.0164,0.0202,0.0,unknown,unknown
0.0,4,17,3,1,0.0056,0.0072,0.0076,0.0159,female,19-24
0.0393,6,14,1,1,0.0273,0.0356,0.0065,0.0108,unknown,unknown
0.019,4,13,2,1,0.0284,0.0337,0.0286,0.0372,unknown,unknown
0.0104,10,20,2,1,0.0156,0.0187,0.0251,0.0337,unknown,unknown
0.0118,8,21,1,1,0.0426,0.0491,0.0427,0.0448,female,13-18
0.005,8,24,2,2,0.0426,0.0309,0.0237,0.0182,unknown,unknown
0.0,9,15,3,2,0.0426,0.0309,0.0107,0.0109,unknown,unknown
0.037,5,14,1,1,0.0284,0.0337,0.0129,0.0165,unknown,unknown
0.0,13,26,2,1,0.0079,0.0117,0.0003,0.0003,unknown,unknown
0.0,5,20,2,1,0.0262,0.0321,0.0079,0.0085,unknown,unknown
0.032,5,21,1,1,0.0384,0.0412,0.0,0.0,female,31-40
0.0167,4,13,3,3,0.0284,0.0106,0.0251,0.0274,unknown,unknown
0.0897,10,23,2,1,0.0454,0.0551,0.0265,0.0498,unknown,unknown
0.0635,5,24,1,1,0.0411,0.0553,0.0234,0.0578,unknown,unknown
0.009,4,13,2,1,0.0284,0.0337,0.0136,0.013,unknown,unknown
0.0,5,14,2,2,0.0284,0.019,0.0451,0.037,unknown,unknown
0.0523,8,20,1,1,0.0368,0.0381,0.0518,0.0613,male,25-30
0.0294,5,21,2,2,0.0419,0.0186,0.0417,0.0201,unknown,unknown
0.0,11,29,1,1,0.0211,0.024,0.0,0.0,female,19-24
0.0,4,18,3,2,0.0198,0.0138,0.0158,0.014,unknown,unknown
0.0085,8,19,1,1,0.0332,0.0457,0.0027,0.0042,unknown,unknown
0.106,11,11,1,1,0.0176,0.0293,0.0183,0.0239,unknown,unknown
0.0273,6,24,1,1,0.0298,0.0358,0.0028,0.0026,unknown,unknown
0.016,8,25,1,1,0.0426,0.0491,0.0074,0.0,male,13-18
0.0,6,19,1,1,0.0146,0.0176,0.0089,0.0105,unknown,unknown
0.0,9,20,2,2,0.0331,0.0274,0.0148,0.0058,unknown,unknown
0.0177,9,21,2,1,0.0456,0.0468,0.0657,0.1077,unknown,unknown
0.0,9,23,2,2,0.0337,0.0301,0.0003,0.0,unknown,unknown
0.068,3,19,2,1,0.016,0.018,0.0439,0.0737,male,13-18
0.0048,3,25,1,1,0.016,0.018,0.0147,0.0169,male,25-30
0.0325,8,23,1,1,0.0356,0.0458,0.021,0.0348,male,13-18
0.1193,14,27,2,1,0.0441,0.0486,0.0412,0.1006,male,19-24
0.5077,6,22,1,1,0.172,0.1739,0.0,0.0,female,13-18
0.0079,12,22,3,1,0.0144,0.0171,0.0631,0.0772,unknown,unknown
0.0,9,25,2,1,0.0049,0.0051,0.0054,0.0025,male,19-24
0.0033,6,14,1,1,0.0273,0.0356,0.0,0.0,male,19-24
0.0602,6,14,1,1,0.0273,0.0356,0.0308,0.0326,unknown,unknown
0.0319,10,20,2,1,0.0156,0.0187,0.022,0.0469,unknown,unknown
0.0288,10,27,2,1,0.1876,0.1954,0.0199,0.0129,unknown,unknown
0.0973,8,16,2,1,0.0284,0.0337,0.0531,0.0855,unknown,unknown
0.1111,4,13,2,1,0.0284,0.0337,0.049,0.0799,unknown,unknown
0.0119,3,25,1,1,0.0161,0.018,0.0,0.0,male,25-30
0.0462,9,26,2,1,0.0504,0.0529,0.0354,0.0569,unknown,unknown
0.0,8,19,2,2,0.0146,0.0165,0.0,0.0,unknown,unknown
0.0149,8,18,2,2,0.0383,0.0211,0.0481,0.0439,unknown,unknown
0.0,8,24,1,1,0.0057,0.0067,0.0114,0.0121,male,19-24
0.0387,8,25,2,1,0.0426,0.0491,0.0189,0.0337,female,13-18
0.02,7,15,1,1,0.0273,0.0356,0.0207,0.022,male,13-18
0.1008,6,20,2,1,0.0426,0.0491,0.0836,0.1588,unknown,unknown
0.0207,10,25,3,3,0.0284,0.0106,0.0271,0.0,unknown,unknown
0.009,15,29,1,1,0.0284,0.0337,0.0061,0.0,unknown,unknown
0.0035,8,26,1,1,0.0158,0.0172,0.0087,0.0119,unknown,unknown
0.1238,12,20,1,1,0.0582,0.0622,0.0164,0.007,unknown,unknown
0.0355,7,21,2,1,0.0199,0.0235,0.0304,0.0087,unknown,unknown
0.0791,17,30,1,1,0.0335,0.0474,0.0087,0.0314,female,25-30
0.0976,9,24,2,1,0.0353,0.0414,0.0512,0.0638,unknown,unknown
0.016,7,15,2,2,0.0273,0.0221,0.0218,0.0174,unknown,unknown
0.0971,10,26,2,2,0.0399,0.0289,0.095,0.0446,unknown,unknown
0.0,13,26,3,2,0.0097,0.0087,0.0027,0.0031,unknown,unknown
0.0354,3,23,2,1,0.016,0.018,0.0223,0.0459,unknown,unknown
0.0,11,29,3,2,0.0305,0.026,0.0099,0.0065,unknown,unknown
0.0044,13,25,1,1,0.039,0.0422,0.0053,0.0116,unknown,unknown
0.0078,10,21,1,1,0.0113,0.0137,0.0009,0.0014,unknown,unknown
0.2326,10,27,1,1,0.0779,0.0948,0.0286,0.0615,unknown,unknown
0.0223,11,23,2,1,0.0593,0.0721,0.0308,0.0368,unknown,unknown
0.0833,5,23,1,1,0.0284,0.0337,0.0126,0.0484,female,25-30
0.0236,5,14,2,2,0.0284,0.0189,0.0498,0.0132,unknown,unknown
0.0153,8,28,1,1,0.0421,0.0462,0.0379,0.0437,unknown,unknown
0.0098,11,21,3,1,0.0248,0.032,0.0074,0.0111,unknown,unknown
0.0181,4,13,1,1,0.0284,0.0337,0.0163,0.0209,unknown,unknown
0.0682,12,32,1,1,0.0348,0.043,0.1411,0.1466,male,19-24
0.0929,7,24,1,1,0.011,0.0186,0.0492,0.0607,male,19-24
0.0235,10,27,1,1,0.0471,0.0514,0.032,0.0417,male,19-24
0.0179,8,16,2,1,0.0273,0.0356,0.0097,0.0044,unknown,unknown
0.0268,4,13,2,1,0.0284,0.0337,0.0286,0.0385,unknown,unknown
0.0222,8,27,2,2,0.107,0.0154,0.2337,0.0057,male,19-24
0.0,6,17,3,3,0.0187,0.0083,0.003,0.0,unknown,unknown
0.0252,4,20,1,1,0.016,0.018,0.0,0.0,male,25-30
0.0121,9,16,1,1,0.0256,0.0328,0.0,0.0,unknown,unknown
0.0135,13,20,1,1,0.0264,0.0309,0.0222,0.0375,male,19-24
0.0323,7,22,1,1,0.0426,0.0491,0.0094,0.0189,female,19-24
0.0,9,16,3,1,0.027,0.034,0.0134,0.0174,male,19-24
0.006,9,25,3,1,0.0344,0.0456,0.0282,0.0374,unknown,unknown
0.0,11,20,1,1,0.0264,0.0308,0.0,0.0,unknown,unknown
0.0583,8,25,1,1,0.0718,0.085,0.0136,0.0077,unknown,unknown
0.0,10,24,2,2,0.0494,0.0411,0.0023,0.0,unknown,unknown
0.5207,6,25,1,1,0.5176,0.5202,0.0,0.0,female,19-24
0.0,10,22,3,3,0.0081,0.002,0.0036,0.0,unknown,unknown
0.0657,9,17,2,2,0.0663,0.0525,0.0607,0.0704,unknown,unknown
0.0235,12,19,1,1,0.0486,0.0622,0.0085,0.0,unknown,unknown
0.0943,9,22,1,1,0.0284,0.0337,0.0124,0.0154,male,19-24
0.0,9,12,1,1,0.0215,0.0213,0.0098,0.0081,unknown,unknown
0.0,8,26,2,2,0.014,0.0101,0.0154,0.0105,unknown,unknown
0.0177,7,20,2,1,0.0265,0.0352,0.03,0.0476,unknown,unknown
0.022,4,7,2,1,0.016,0.018,0.0684,0.0637,unknown,unknown
0.0085,8,25,2,1,0.0426,0.0491,0.0139,0.0127,female,13-18
0.0588,6,14,1,1,0.0273,0.0356,0.0465,0.0555,unknown,unknown
0.0,9,17,1,1,0.0273,0.0356,0.0,0.0,unknown,unknown
0.0,8,21,1,1,0.0284,0.0337,0.0147,0.016,unknown,unknown
0.0451,8,21,2,1,0.0416,0.0502,0.0225,0.0231,unknown,unknown
0.006,4,17,1,1,0.0233,0.0287,0.0033,0.0045,unknown,unknown
0.0188,8,27,1,1,0.1077,0.1421,0.0,0.0,male,19-24
0.016,14,28,1,1,0.0354,0.0618,0.0,0.0,female,0-12
0.0753,8,13,1,1,0.0129,0.0138,0.0262,0.0333,male,19-24
0.1241,8,16,2,1,0.0284,0.0337,0.0752,0.1032,unknown,unknown
0.0614,5,19,1,1,0.0387,0.0484,0.0367,0.0463,unknown,unknown
0.0,3,13,2,1,0.016,0.018,0.0101,0.0189,unknown,unknown
0.0,6,25,3,1,0.0173,0.0228,0.0073,0.0151,unknown,unknown
0.0,8,25,2,2,0.0426,0.0309,0.0215,0.0,female,13-18
0.0118,8,26,1,1,0.0512,0.0472,0.0,0.0,male,19-24
0.0388,9,23,1,1,0.0282,0.03,0.0093,0.0097,male,25-30
0.012,8,23,1,1,0.026,0.0284,0.0635,0.0661,unknown,unknown
0.0,4,10,2,2,0.0248,0.0246,0.0017,0.003,unknown,unknown
0.0,10,24,1,1,0.0494,0.0554,0.0236,0.0201,unknown,unknown
0.0335,6,14,1,1,0.0273,0.0356,0.044,0.0558,unknown,unknown
0.0062,5,15,2,1,0.0284,0.0337,0.0029,0.0054,unknown,unknown
0.01,5,21,2,1,0.0757,0.079,0.045,0.059,unknown,unknown
0.0154,7,15,2,2,0.0284,0.019,0.0306,0.0058,unknown,unknown
0.0702,10,25,1,1,0.0111,0.0189,0.0503,0.0751,male,25-30
0.1189,10,17,2,1,0.051,0.047,0.0165,0.0392,unknown,unknown
0.0095,8,22,2,2,0.0537,0.0073,0.0318,0.0212,unknown,unknown
0.0352,7,22,1,1,0.0426,0.0491,0.022,0.0588,unknown,unknown
0.0472,5,27,2,2,0.0384,0.0232,0.0891,0.0483,unknown,unknown
0.1008,3,19,2,2,0.0505,0.0537,0.0435,0.0269,unknown,unknown
0.0127,21,25,1,1,0.0296,0.0407,0.0,0.0,unknown,unknown
0.0069,8,16,1,1,0.0273,0.0356,0.0332,0.036,unknown,unknown
0.2489,6,21,1,1,0.3344,0.3369,0.0414,0.0,unknown,unknown
0.0053,5,22,3,1,0.0233,0.0243,0.0214,0.0296,unknown,unknown
0.0294,6,20,1,1,0.0921,0.0984,0.0,0.0,female,19-24
0.0305,11,23,1,1,0.0192,0.0244,0.0,0.0,unknown,unknown
0.017,9,27,3,1,0.0534,0.0656,0.0227,0.0424,unknown,unknown
0.2474,10,25,1,1,0.0409,0.0672,0.016,0.0162,female,19-24
0.0246,13,28,1,1,0.0354,0.062,0.0092,0.0111,female,19-24
0.0352,9,22,1,1,0.105,0.1702,0.0316,0.0683,unknown,unknown
0.032,12,28,1,1,0.0397,0.0501,0.0112,0.0078,female,25-30
0.2524,4,20,2,1,0.0393,0.0411,0.017,0.0127,unknown,unknown
0.0351,6,15,1,1,0.0388,0.0481,0.0628,0.0713,unknown,unknown
0.1359,2,20,2,1,0.0426,0.0491,0.0181,0.0215,unknown,unknown
0.121,14,27,2,1,0.0139,0.0273,0.0233,0.0941,unknown,unknown
0.0674,7,21,1,1,0.1728,0.1747,0.0211,0.0261,female,19-24
0.013,12,20,1,1,0.0303,0.0352,0.0705,0.0759,unknown,unknown
0.0211,6,14,1,1,0.0273,0.0356,0.0058,0.0093,unknown,unknown
0.026,11,22,2,1,0.0066,0.0094,0.0196,0.0291,unknown,unknown
0.0261,6,14,1,1,0.0273,0.0356,0.0162,0.0202,male,19-24
0.0,10,27,3,1,0.0426,0.0517,0.0068,0.0071,unknown,unknown
0.0949,8,25,2,1,0.0426,0.0491,0.0427,0.0966,female,13-18
0.0744,5,25,2,1,0.0284,0.0337,0.0222,0.0443,unknown,unknown
0.1028,13,28,1,1,0.0353,0.0617,0.0133,0.0,female,25-30
0.0,11,19,3,1,0.0252,0.0427,0.0116,0.0181,unknown,unknown
0.0392,9,28,1,1,0.0294,0.0327,0.0114,0.0,unknown,unknown
0.0,6,14,1,1,0.0273,0.0356,0.0093,0.0113,unknown,unknown
0.0127,10,27,2,2,0.1859,0.1184,0.0718,0.021,unknown,unknown
0.0138,13,27,3,2,0.0337,0.0301,0.0228,0.0142,unknown,unknown
0.0096,9,23,1,1,0.0426,0.0491,0.0341,0.0353,male,19-24
0.0531,7,15,1,1,0.0273,0.0356,0.0341,0.0409,unknown,unknown
0.0485,8,28,1,1,0.0422,0.0463,0.0312,0.0323,male,19-24
0.0269,10,24,1,1,0.0494,0.0554,0.0244,0.0278,unknown,unknown
0.0155,14,25,1,1,0.0154,0.0175,0.0071,0.0089,unknown,unknown
0.0238,10,26,1,1,0.015,0.0162,0.0026,0.0027,female,19-24
0.0612,6,14,1,1,0.0273,0.0356,0.0128,0.0159,male,13-18
0.0339,12,20,1,1,0.0583,0.0623,0.0785,0.1231,male,13-18
0.0,13,21,1,1,0.0082,0.0084,0.0102,0.0119,unknown,unknown
0.0096,13,23,1,1,0.0232,0.0305,0.0318,0.033,male,19-24
0.008,7,21,2,2,0.0397,0.0415,0.0136,0.004,unknown,unknown
0.0741,10,23,1,1,0.0426,0.0491,0.0296,0.0486,male,13-18
0.0407,8,21,2,1,0.0285,0.0328,0.0192,0.0228,unknown,unknown
0.0,9,23,1,1,0.0262,0.0385,0.0,0.0,unknown,unknown
0.0108,9,21,2,2,0.0169,0.0131,0.0114,0.0091,unknown,unknown
0.0565,4,21,2,1,0.0284,0.0337,0.0241,0.0312,unknown,unknown
0.0,4,21,3,3,0.0046,0.0052,0.0038,0.0,unknown,unknown
0.0168,6,20,1,1,0.0116,0.0138,0.0064,0.0047,unknown,unknown
0.0198,8,28,2,2,0.0421,0.0195,0.1259,0.045,unknown,unknown
0.0364,10,21,1,1,0.0494,0.0554,0.0296,0.0301,unknown,unknown
0.0421,9,27,1,1,0.0716,0.107,0.0449,0.0734,unknown,unknown
0.0,8,13,3,2,0.0536,0.0445,0.0305,0.0237,unknown,unknown
0.0,8,19,3,1,0.0071,0.0105,0.0,0.0,unknown,unknown
0.0,10,22,1,1,0.0284,0.0337,0.0264,0.023,unknown,unknown
0.0711,6,20,1,1,0.0919,0.0982,0.0,0.0,male,25-30
0.0,11,30,1,1,0.0067,0.0079,0.0,0.0,unknown,unknown
0.0217,10,28,1,1,0.0284,0.0337,0.0099,0.0146,female,19-24
0.0429,9,23,1,1,0.0426,0.0491,0.0111,0.0136,unknown,unknown
0.0791,8,25,2,1,0.0688,0.0758,0.0321,0.0,unknown,unknown
0.0994,13,28,2,1,0.0444,0.0527,0.0481,0.0726,unknown,unknown
0.0217,7,23,1,1,0.0426,0.0491,0.0211,0.0223,male,13-18
0.0796,5,15,2,1,0.0284,0.0337,0.0233,0.037,male,19-24
0.0046,8,26,1,1,0.0284,0.0337,0.0,0.0,unknown,unknown
0.0571,8,18,1,1,0.0247,0.0285,0.0139,0.0154,male,13-18
0.0254,5,14,1,1,0.0284,0.0337,0.0118,0.0105,unknown,unknown
0.125,7,15,1,1,0.0273,0.0356,0.1728,0.1758,female,19-24
0.1397,6,24,2,1,0.0426,0.0491,0.0998,0.1321,unknown,unknown
0.0,5,18,2,1,0.0773,0.0026,0.0041,0.0005,unknown,unknown
0.2883,3,8,1,1,0.2834,0.2985,0.0318,0.0493,unknown,unknown
0.0197,6,20,1,1,0.0919,0.0982,0.0147,0.0154,unknown,unknown
0.1049,14,28,1,1,0.0434,0.0644,0.0158,0.0476,unknown,unknown
0.0,4,23,3,2,0.016,0.0098,0.0058,0.0034,unknown,unknown
0.0231,7,20,2,2,0.0298,0.0273,0.0291,0.0136,unknown,unknown
0.028,7,15,2,2,0.0273,0.0221,0.0317,0.026,unknown,unknown
0.0335,10,29,1,1,0.0403,0.0421,0.0074,0.0079,unknown,unknown
0.0324,6,23,2,1,0.1057,0.1216,0.0227,0.0243,unknown,unknown
0.0214,7,22,1,1,0.0426,0.0491,0.0219,0.0317,unknown,unknown
0.0,8,16,2,2,0.0273,0.0221,0.0233,0.0203,unknown,unknown
0.0178,10,16,1,1,0.0265,0.0298,0.005,0.0041,female,19-24
0.1213,7,17,1,1,0.1726,0.1745,0.0,0.0,male,19-24
0.0237,5,14,2,1,0.0284,0.0337,0.0446,0.0676,unknown,unknown
0.009,6,14,1,1,0.0273,0.0356,0.006,0.0067,unknown,unknown
0.0083,11,23,1,1,0.0356,0.0404,0.0163,0.0141,unknown,unknown
